epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
32,40.3327,0.70514,0.43412,0.89674,0.99065,0.98388,0.99456,0.84766,0.65069,0.3506,0.88385,0.0003862,0.0003862,0.0003862
33,41.5099,0.71896,0.43899,0.91151,0.9406,0.98523,0.99377,0.84883,0.65101,0.37349,0.87916,0.0003664,0.0003664,0.0003664
34,42.6999,0.72872,0.42383,0.91357,0.94183,0.98958,0.99396,0.84543,0.63904,0.37245,0.88236,0.0003466,0.0003466,0.0003466
35,43.9117,0.71331,0.42236,0.89548,0.95785,0.97013,0.99359,0.85455,0.60188,0.35545,0.87206,0.0003268,0.0003268,0.0003268
36,45.1096,0.72217,0.43303,0.9207,0.94808,0.98728,0.99436,0.84899,0.65308,0.36442,0.89083,0.000307,0.000307,0.000307
37,46.3077,0.71356,0.42084,0.89617,0.91834,0.98322,0.99306,0.85042,0.63901,0.38558,0.8766,0.0002872,0.0002872,0.0002872
38,47.4743,0.7113,0.41756,0.90785,0.93572,0.98958,0.99396,0.84437,0.64254,0.36457,0.88675,0.0002674,0.0002674,0.0002674
39,48.6668,0.71385,0.42633,0.90105,0.96563,0.98177,0.99396,0.84968,0.62654,0.34371,0.8816,0.0002476,0.0002476,0.0002476
40,49.8718,0.705,0.42287,0.90143,0.98981,0.97833,0.99437,0.84662,0.65178,0.35648,0.8902,0.0002278,0.0002278,0.0002278
41,51.6512,0.66909,0.37651,0.89902,0.96373,0.97117,0.99377,0.84573,0.63171,0.3698,0.87759,0.000208,0.000208,0.000208
42,52.805,0.65296,0.35839,0.89557,0.98645,0.97818,0.99437,0.84723,0.64746,0.33659,0.88912,0.0001882,0.0001882,0.0001882
43,53.9764,0.64619,0.36544,0.88678,0.97998,0.97271,0.99437,0.85368,0.60043,0.33189,0.86505,0.0001684,0.0001684,0.0001684
44,55.1626,0.64866,0.37133,0.89477,0.97564,0.97282,0.99437,0.85513,0.62342,0.34018,0.883,0.0001486,0.0001486,0.0001486
45,56.3356,0.64182,0.34905,0.88609,0.96581,0.9795,0.99437,0.84678,0.64275,0.35786,0.89267,0.0001288,0.0001288,0.0001288
46,57.4911,0.63729,0.35171,0.88776,0.96754,0.97954,0.99437,0.85645,0.62558,0.3551,0.8826,0.000109,0.000109,0.000109
47,58.6768,0.64191,0.35257,0.8822,0.96515,0.98309,0.99437,0.85572,0.62991,0.34165,0.8863,8.92e-05,8.92e-05,8.92e-05
48,59.795,0.62734,0.33815,0.88396,0.9634,0.98614,0.99437,0.85901,0.61864,0.33499,0.88183,6.94e-05,6.94e-05,6.94e-05
49,60.9629,0.63676,0.3439,0.88796,0.9802,0.97379,0.99437,0.85406,0.62613,0.3255,0.88624,4.96e-05,4.96e-05,4.96e-05
50,62.1199,0.63103,0.33736,0.88902,0.97884,0.97319,0.99437,0.85285,0.63134,0.33095,0.88736,2.98e-05,2.98e-05,2.98e-05
